ID,Tweet,Replies,Retweets,Likes,Bookmarks,Views,PostDate,Timestamp
1694318568546959372,"แอดไลน์   http://bit.ly/3AVZOt6  แอดไลน์ตอนนี้ กดรับฟรีทันที!! “Universities Guide Book” ที่รวบรวม Requirement หลักสูตรอินเตอร์ขวัญใจเด็ก GEN Z เอาไว้

#DEK67 #TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์ #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร",0,2,0,0,1055,2023-08-23 12:00:00,2024-11-26 01:46:17,theplannertutor
1706623376301896183,"'แพทยสภา' รับรองแล้ว!
หลักสูตร 'แพทยศาสตร์ ม.เกษตรฯ'
พร้อมเปิดสอนปี 67 รองรับได้ 48 คน #แพทยศาสตร์ #เกษตรศาสตร์ #แพทยสภา
https://thecoverage.info/news/content/5464…",0,0,1,0,126,2023-09-26 10:54:55,2024-11-26 01:46:17,thecoverageinfo
1805222630498488696,"เปิดเทอมวันแรก นิสิต ม.เกษตรชูป้าย ‘อย่าปล่อยการเมืองไทยถอยหลังลงคลอง’ ร้องสิทธิประกันนักโทษความคิด

อ่านข่าว-https://matichon.co.th/politics/news_4646141…

#มติชนออนไลน์ #เกษตรศาสตร์ #บุ้งทะลุวัง #บุ้งเนติพร",101,1021,1891,21,111640,2024-06-24 12:53:09,2024-11-26 01:46:17,MatichonOnline
1803959975804572049,"มช.ทูลเกล้าฯ ถวายปริญญาดุษฎีบัณฑิตกิตติมศักดิ์แด่กษัตริย์ภูฏาน

อ่านข่าวเพิ่ม : https://thaipbs.or.th/news/content/341243…

#สมเด็จพระราชาธิบดีจิกมีเคเซอร์นัมเกลวังชุก #มหาวิทยาลัยเชียงใหม่ #ปริญญาดุษฎีบัณฑิตกิตติมศักดิ์สาขาเกษตรศาสตร์ #กษัตริย์ภูฏาน #มช #เกษตรศาสตร์ #RoyalProjectofBhutan",0,0,5,0,1106,2024-06-21 01:15:48,2024-11-26 01:46:17,ThaiPBSNews
1776484692667334968,วันนี้ พรุ่งนี้ว่าง ครับ #เกษตรศาสตร์ #บางเขน #งามวงศ์วาน #จตุจักร,0,0,0,0,601,2024-04-06 05:38:50,2024-11-26 01:46:17,aumiiss
1819300105121681618,ขอเชิญร่วมงาน “เดินวิ่งปั่น” เฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว เนื่องในโอกาสมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 28 กรกฎาคม 2567 #Run #วิ่ง #kasetsart #ku #เกษตรศาสตร์,0,1,3,0,770,2024-08-02 09:12:00,2024-11-26 01:46:17,kasetsart_ku
1660348104267423744,"รบกวนช่วยรีหน่อยค่ะ
เวลาประมาณ 23.40 น. ใครที่ขับรถผ่านบริเวณสะพานข้ามแยกเกษตรฝั่งขาออก (ฝั่งม.เกษตร) แล้วพบเห็นอุบัติเหตุรถปิ๊กอัพชนรถจักรยานยนต์ รบกวนติดต่อเรามาหน่อยได้มั้ยคะ พอดีผู้ประสบเหตุเป็นพี่ชายเรา คนขับชนแล้วหนีค่ะ #อุบัติเหตุ #รถชน #เกษตรบางเขน #เกษตรศาสตร์",1,38,2,0,2959,2023-05-21 18:13:30,2024-11-26 01:46:17,DZemb_1991
1682476937191776263,"อธิการบดี #เกษตรศาสตร์ รับผิดชอบไหวแน่นะ
ไม่เห็นด้วยกับ สว. แล้วปลดธงชาติเลยเหรอ?",0,5,4,1,930,2023-07-21 19:45:35,2024-11-26 01:46:17,saladESH
1744795230354940379,"Available 24 hrs.
กัญขาเกรด Exotic - Topshelf
Grab delivery in BKK

สั่งซื้อ : http://lin.ee/L2z90co

#นัดเย็ดกทม #กัญชาสุขุมวิท #นัดเย็ดนนทบุรี #นัดเย็ดรังสิตภิรมย์ #กัญชารัชดา #นัดเย็ดสาทร #นัดเย็ดพระราม3 #กัญชากรุงเทพ #กัญชาออแกนิค #มอกรุง #กัญชารังสิต #เกษตรศาสตร์",0,0,1,1,830,2024-01-09 18:56:14,2024-11-26 01:46:17,bigsmokebkk
1725822429036175474,"เกิดเหตุเพลิงไหม้ ใน ม.เกษตรศาสตร์ บางเขน ระดมกำลังดับทัน รอตรวจสาเหตุต่อ

https://komchadluek.net/news/crime/563628…

#ไฟไหม้ #เกษตรศาสตร์ #บางเขน #ข่าว #คมชัดลึก",0,0,2,0,2122,2023-11-18 10:25:05,2024-11-26 01:46:17,Kom_chad_luek
1753447682738450548,"วันนี้ 2 กุมภาพันธ์ #ครบรอบ81ปี #เกษตรศาสตร์ 
ข้าพระพุทธเจ้า ในนามนิสิตเก่า KU
น้อมรำลึกในพระมหากรุณาธิคุณ 
-----------
2 กุมภาพันธ์ พ.ศ. 2486 
สถาปนามหาวิทยาลัยเกษตรศาสตร์",0,1,2,0,249,2024-02-02 15:57:59,2024-11-26 01:46:17,NightSun1911
1841277132489834886,"มหาวิทยาลัยเกษตรศาสตร์ ขอแสดงความยินดีกับบัณฑิตและครอบครัว
ขอมอบสิ่งดี ๆ จากใจในวันซ้อมย่อยซ้อมใหญ่ 
วันที่ 2 - 5 ตุลาคม 2567 แก่บัณฑิตใหม่ทุกคน
เพราะทุกคนคือ พลังของเคยูที่เราภาคภูมิใจ
#ปริญญา2566 #Kasetsart #เกษตรศาสตร์ #ku #congratulations #มก",1,8,9,0,1345,2024-10-02 00:40:52,2024-11-26 01:46:17,kasetsart_ku
1752188393537282214,"Kaset X บางบัวร่วมใจพัฒนา (สะพานไม้2) X สส.แบงค์

ร่วมทำ CSR Workshop ระหว่างนักศึกษาปี1 คณะสถาปัตย์ ม. #เกษตรศาสตร์ (IPDI) กับ ชุมชนบางบัวร่วมใจพัฒนา #สะพานไม้2 #เขตหลักสี่  

โดย เป้าหมายคือให้นิสิต สมาชิกชุมชน และเยาวชน แชร์ความรู้ และหาภาพจำให้ชุมชนจากผลิตภัณฑ์(ที่มีอยู่แล้ว)",14,474,1001,5,42164,BankSuphanatMin,2024-01-30 04:34:01,2024-11-26 01:47:35
1761313170013266160,"[วิทยากรบรรยายเรื่อง การระบายน้ำในกทม. ที่ ม.#เกษตรศาสตร์]

วันนี้ไปเป็นวิทยากรบรรยาย หัวข้อ “ปัญหาการเกิด #น้ำท่วม และข้อมูลการ #ระบายน้ำ ใน กทม.” ให้นิสิตปริญญาโท ที่ภาควิชาวิศวกรรมทรัพยากรน้ำ คณะวิศวกรรมศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ ครับ 

หลักๆของการระบายน้ำ",16,528,1140,9,30332,BankSuphanatMin,2024-02-24 08:52:38,2024-11-26 01:47:35
1745075287535104028,Soc Night ที่ม.เกษตร บางเขนนน #chilaxband #smosocku #smosocku66 #socku #สังคมศาสตร์ #เกษตรศาสตร์ #ku,0,0,0,0,357,chilaxband,2024-01-10 13:29:05,2024-11-26 01:47:35
1834548488585236847," 'เปิดครบทั้ง 4 รอบ' แบบไม่มีกั๊ก ม.เกษตรศาสตร์ วิทยาเขตศรีราชา
เริ่มรอบพอร์ต 1 ตุลาคมนี้แล้ว!
.
ไม่พลาดทุกข่าวสาร TCAS
ต้องโหลด TCASter App มาใช้กันนะ
#TCASter #Mytcas #TCAS68 #DEK68 #admission #portfolio #Quota #DirectAdmission #KU #kasetsart #เกษตรศาสตร์",0,5,23,4,2310,TCASterApp,2024-09-13 11:03:38,2024-11-26 01:47:35
1752188393537282214,"Kaset X บางบัวร่วมใจพัฒนา (สะพานไม้2) X สส.แบงค์

ร่วมทำ CSR Workshop ระหว่างนักศึกษาปี1 คณะสถาปัตย์ ม. #เกษตรศาสตร์ (IPDI) กับ ชุมชนบางบัวร่วมใจพัฒนา #สะพานไม้2 #เขตหลักสี่  

โดย เป้าหมายคือให้นิสิต สมาชิกชุมชน และเยาวชน แชร์ความรู้ และหาภาพจำให้ชุมชนจากผลิตภัณฑ์(ที่มีอยู่แล้ว)",14,474,1001,5,42164,BankSuphanatMin,2024-01-30 04:34:01,2024-11-26 01:48:57
1761313170013266160,"[วิทยากรบรรยายเรื่อง การระบายน้ำในกทม. ที่ ม.#เกษตรศาสตร์]

วันนี้ไปเป็นวิทยากรบรรยาย หัวข้อ “ปัญหาการเกิด #น้ำท่วม และข้อมูลการ #ระบายน้ำ ใน กทม.” ให้นิสิตปริญญาโท ที่ภาควิชาวิศวกรรมทรัพยากรน้ำ คณะวิศวกรรมศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ ครับ 

หลักๆของการระบายน้ำ",16,528,1140,9,30332,BankSuphanatMin,2024-02-24 08:52:38,2024-11-26 01:48:57
1853400893900951677,"มหาวิทยาลัยเกษตรศาสตร์ ขอเชิญอาจารย์
นักวิจัย นิสิต และบุคคลทั่วไป เข้าร่วมชม
นิทรรศการจัดแสดงผลงานของผู้รับทุนโครงการ Reinventing University ครั้งที่ 2

#kasetsart #ku #เกษตรศาสตร์
#reinventinguniversity",0,2,4,1,533,kasetsart_ku,2024-11-04 11:36:22,2024-11-26 01:48:57
1843590293821763681,The POWER OF KU พิธีพระราชทานปริญญาบัตร ประจำปีการ ศึกษา 2566 ขอแสดงความยินดีกับบัณฑิตจบใหม่ทุกคน ค่ะ บัณฑิตเก่งมากกกก #kasetsartuniversity #kasetsart #commencement #รับปริญญา #เกษตรศาสตร์ #ku #ปริญญามก**สามารถชมภาพเพิ่มเติมได้ที่ http://facebook.com/PublicRelations.KU/…… https://instagram.com/p/DA0awWfPEht/?igsh=OW02aGNpOGRuYnIz…,0,0,0,0,519,kasetsart_ku,2024-10-08 09:52:32,2024-11-26 01:48:57
