ID,Tweet,Cleaned_Tweet,Category,Relevance,Sentiment
1798624900351135781,คณะเกษตรศาสตร์ vs คณะวนศาสตร์ ต่างกันยังไง มาดูกันเลย! . คณะเกษตรศาสตร์ เน้นเรียนเกี่ยวกับการเกษตร พืชประเภทต่าง ๆ ส่วนคณะวนศาสตร์ จะเรียนเกี่ยวกับป่าไม้และทรัพยากรธรรมชาติ . #TCASter #Dek68 #Dek69 #คณะเกษตรศาสตร์ #คณะเกษตร #คณะวนศาสตร์ #วนศาสตร์ #เกษตรศาสตร์ #กรมป่าไม้,คณะเกษตรศาสตร์ vs คณะวนศาสตร์ ต่างกันยังไง มาดูกันเลย! . คณะเกษตรศาสตร์ เน้นเรียนเกี่ยวกับการเกษตร พืชประเภทต่าง ๆ ส่วนคณะวนศาสตร์ จะเรียนเกี่ยวกับป่าไม้และทรัพยากรธรรมชาติ .,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1842917915798155695,ควรทำไงดี เน็ตคือ กว่าอัพแต่ละโพสต์ได้ โอ้ยยย #เน็ตทรู,ควรทำไงดี เน็ตคือ กว่าอัพแต่ละโพสต์ได้ โอ้ยยย,เน็ตทรู,relevant,negative
1838911352775324105,ความรู้สึกแบบนั้นเกิดขึ้นกับทุกคน ทักทายได้ไหม #บางเขน #เกษตรศาสตร์ #BTSพหลโยธิน59,ความรู้สึกแบบนั้นเกิดขึ้นกับทุกคน ทักทายได้ไหม,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1692169249002025375,คะแนน 𝐁𝐌𝐀𝐓 ใช้ยื่นที่ไหนได้บ้าง? The Planner รวบรวมมาไว้ให้ในโพสต์นี้แล้วค่ะ สมัคร #เรียนBMAT http://bit.ly/3AVZOt6 #ติวBNAT #เรียนไอเอลที่ไหนดี #กสพท #กสพท67 #cicm #มศว #จุฬา #ธรรมศาสตร์ #จุฬา #มหิดล #ทีมมศว #swu #DEK67 #DEK68 #TCAS #TCAS67 #เกษตรศาสตร์ #มข #มช,คะแนน 𝐁𝐌𝐀𝐓 ใช้ยื่นที่ไหนได้บ้าง? The Planner รวบรวมมาไว้ให้ในโพสต์นี้แล้วค่ะ สมัคร  http://bit.ly/3AVZOt6,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1855637820599390537,คิดว่าต้องควรเปลี่ยนค่ายล่ะนะ เหอะๆๆๆ ไม่ไหวแล้วววว #เน็ตทรู,คิดว่าต้องควรเปลี่ยนค่ายล่ะนะ เหอะๆๆๆ ไม่ไหวแล้วววว,เน็ตทรู,relevant,negative
1853416456626868310,#เน็ตทรู คือกูจ่ายเงินซื้อเน็ตไม่ได้ขอใช้ฟรี ถ้าจะเหี้ยขนาดนี้ก็อย่าเอามาขายให้คนอื่นใช้เลย เก็บไว้ใช้เองคนเดียวเถอะอิห่า,คือกูจ่ายเงินซื้อเน็ตไม่ได้ขอใช้ฟรี ถ้าจะเหี้ยขนาดนี้ก็อย่าเอามาขายให้คนอื่นใช้เลย เก็บไว้ใช้เองคนเดียวเถอะอิห่า,เน็ตทรู,relevant,negative
1842120930245705959,คือน้ำก่อท่วมเน็ตยังมาตายอีกหรอ #เน็ตทรู #ทรูล่ม #เน็ตทรูล่ม #น้ําท่วมเชียงใหม่,คือน้ำก่อท่วมเน็ตยังมาตายอีกหรอ,เน็ตทรู,relevant,negative
1845827653330477081,คือพวกเราต้องทำยังไงอ่ะเน็ตทรูถึงจะยอมแก้ เพราะพวกเราก็บ่นก็ทนกันมาขนาดนี้ เขาก็ควรจะรู้แล้วแต่ยังทำเป็นเงียบอีกคือ??? #เน็ตทรู,คือพวกเราต้องทำยังไงอ่ะเน็ตทรูถึงจะยอมแก้ เพราะพวกเราก็บ่นก็ทนกันมาขนาดนี้ เขาก็ควรจะรู้แล้วแต่ยังทำเป็นเงียบอีกคือ???,เน็ตทรู,relevant,negative
1859852150006071500,"คือรู้สึกงงกับ #เน็ตทรู มากกกกกก สัญญาณขึ้นโชว์ 5G แต่ถามว่าใช้ได้ไหม ""ไม่"" อืดสุด หมุนสุด ขึ้นerror บ้าง แต่พอเวลาแจ้งเสียไป บอกไม่พบปัญหาตลอด แล้วก็ให้คุยกับบอทอย่างเดียว คทอมันไม่ได้เป็นแค่คนเดียวอ่ะ คนอื่นก็เป็นเหมือนกัน จะบ้า ตัวเลือกก็มีน้อย","คือรู้สึกงงกับ  มากกกกกก สัญญาณขึ้นโชว์ 5G แต่ถามว่าใช้ได้ไหม ""ไม่"" อืดสุด หมุนสุด ขึ้นerror บ้าง แต่พอเวลาแจ้งเสียไป บอกไม่พบปัญหาตลอด แล้วก็ให้คุยกับบอทอย่างเดียว คทอมันไม่ได้เป็นแค่คนเดียวอ่ะ คนอื่นก็เป็นเหมือนกัน จะบ้า ตัวเลือกก็มีน้อย",เน็ตทรู,relevant,negative
1854701973049950236,คือเน็ตค่ายนี้เป็นเหี้ยอะไรมากปะ 2 วันละ แม่งยังเล่นไม่ได้ อีเหี้ย ทั้งเน็ตทั้งสัญญาณหีหมาสุด ๆ ด่าทุกปีไม่มีอะไรดีขึ้นเลย ควยควยควยควยควยควยควย หงุดหงิดกับเน็ตเหี้ยนี่จนจะร้องไห้อยู่ละ ปรับปรุงสักทีขอร้อง #เน็ตทรู #สัญญาณทรู,คือเน็ตค่ายนี้เป็นเหี้ยอะไรมากปะ 2 วันละ แม่งยังเล่นไม่ได้ อีเหี้ย ทั้งเน็ตทั้งสัญญาณหีหมาสุด ๆ ด่าทุกปีไม่มีอะไรดีขึ้นเลย ควยควยควยควยควยควยควย หงุดหงิดกับเน็ตเหี้ยนี่จนจะร้องไห้อยู่ละ ปรับปรุงสักทีขอร้อง,เน็ตทรู,relevant,negative
